host,port,protocol,latency_version,latency_banner,latency_ping,latency_history,supports_p2pkh,supports_p2wpkh,supports_p2tr,error_version,error_banner,error_ping,error_history,response_hash_version,response_hash_banner,response_hash_ping,response_hash_history
34.88.214.4,50001,tcp,234.03024673461914,232.89799690246582,237.72287368774414,233.07394981384277,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.92.148.39,50001,tcp,227.02908515930176,233.84499549865723,227.67305374145508,301.76711082458496,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
143.198.108.195,50001,tcp,196.00892066955566,193.15695762634277,192.08884239196777,193.6790943145752,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
188.214.30.78,50001,tcp,250.77080726623535,252.3961067199707,250.27918815612793,251.2662410736084,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
148.251.87.112,50002,ssl,223.99020195007324,228.8358211517334,227.89812088012695,249.9241828918457,True,False,True,ok,ok,ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
3.98.183.7,50001,tcp,164.6718978881836,150.96306800842285,152.31704711914062,212.0978832244873,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
82.136.98.249,50001,tcp,240.7839298248291,244.4019317626953,245.26095390319824,238.82627487182617,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,732448d2abeafec2f07c2e6900d3542952c639c3ced4785447db634953293059,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
84.234.98.29,50001,tcp,253.7059783935547,256.7102909088135,253.26967239379883,257.9350471496582,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
15.184.160.64,50002,ssl,309.7059726715088,310.8069896697998,308.00580978393555,338.73891830444336,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
52.78.7.101,50001,tcp,341.16315841674805,328.2806873321533,326.75886154174805,319.2927837371826,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.238.228.147,50001,tcp,159.49177742004395,157.08112716674805,154.94799613952637,156.7521095275879,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
134.199.136.239,50001,tcp,193.35293769836426,198.62723350524902,195.4476833343506,192.05188751220703,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.101.170.221,50001,tcp,351.1960506439209,355.7770252227783,345.1049327850342,358.1728935241699,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.87.220.132,50001,tcp,314.21804428100586,312.12496757507324,316.24317169189453,318.7072277069092,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
192.99.37.149,50002,ssl,158.70094299316406,152.11009979248047,153.61285209655762,181.7798614501953,True,True,True,ok,ok,ok,ok,54421be8ea73010abaa418dbb935f69cbeb502969e5718d62e0b6ba120c44237,822212f0a6fda5d5f20760fa9cf3d8074ebcc9fda36a6ff059bffdb1cc9019d9,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.116.254.239,50001,tcp,230.24702072143555,228.27410697937012,227.36406326293945,228.4698486328125,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
98.127.140.101,50001,tcp,190.9160614013672,184.54599380493164,181.79893493652344,226.31287574768066,True,True,True,ok,ok,ok,ok,b570b718decc01953cb0cd3bf72fea5638d6135d7ef8db5456bab9b4259c1bd7,975b1762c5846d50d84ed26fa8ee3cb7091bde440ea970d3d6c678f0cd8c1682,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
95.216.246.152,50001,tcp,241.39904975891113,237.5929355621338,249.73177909851074,247.01690673828125,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,1d54d6d628f36dd964b1d9e85d5c0662b146869820137680b615e7bc06e62833,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.175.239.109,50001,tcp,209.93709564208984,208.89902114868164,212.46695518493652,208.78314971923828,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.198.35.60,50001,tcp,28.846263885498047,25.332927703857422,25.5129337310791,21.837949752807617,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.194.147.142,50001,tcp,301.4981746673584,302.03700065612793,299.6082305908203,302.2041320800781,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
116.202.30.237,50002,ssl,232.3300838470459,237.28108406066895,237.22386360168457,230.79776763916016,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
49.12.35.19,50001,tcp,229.7830581665039,229.93206977844238,227.9670238494873,227.85496711730957,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
129.212.164.62,50001,tcp,191.0989284515381,193.0999755859375,194.89407539367676,193.66908073425293,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
128.140.49.4,50002,ssl,240.27705192565918,229.22515869140625,243.05987358093262,238.99579048156738,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
91.107.207.117,50002,ssl,247.49398231506348,233.49308967590332,231.55713081359863,229.86793518066406,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
88.119.165.222,50001,tcp,256.8988800048828,256.9699287414551,267.0609951019287,266.34812355041504,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.94.210.245,50001,tcp,177.60109901428223,174.8979091644287,176.96833610534668,175.77409744262695,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.101.39.54,50001,tcp,358.7179183959961,426.82480812072754,348.42705726623535,353.5449504852295,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.33.233,50001,tcp,224.20096397399902,225.63886642456055,222.7311134338379,225.79503059387207,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
212.227.150.147,50001,tcp,237.62893676757812,235.9139919281006,233.9630126953125,238.569974899292,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
168.119.136.176,50001,tcp,225.0056266784668,228.70397567749023,221.3740348815918,226.75681114196777,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
35.225.75.62,50001,tcp,157.97805786132812,157.90915489196777,156.6760540008545,157.08684921264648,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
192.95.33.19,50002,ssl,157.62782096862793,154.80399131774902,154.86407279968262,153.9618968963623,True,True,True,ok,ok,ok,ok,54421be8ea73010abaa418dbb935f69cbeb502969e5718d62e0b6ba120c44237,822212f0a6fda5d5f20760fa9cf3d8074ebcc9fda36a6ff059bffdb1cc9019d9,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
96.237.231.17,50002,ssl,155.14683723449707,155.62891960144043,153.56802940368652,154.51598167419434,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,12a47445feef11310f9d612f38d07ae06178e6dcaeea4d18e34517b2033168cd,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
24.199.71.49,50001,tcp,191.22815132141113,192.85297393798828,192.06976890563965,192.49987602233887,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.96.220.189,50001,tcp,317.6541328430176,318.15314292907715,324.95808601379395,315.2139186859131,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,222.99528121948242,227.7538776397705,,994.40598487854,True,True,False,ok,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
23.138.36.32,50001,tcp,207.9000473022461,188.77816200256348,192.399263381958,189.1326904296875,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.128.81.215,50001,tcp,353.03688049316406,354.9811840057373,352.8001308441162,351.9558906555176,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
5.9.80.2,50001,tcp,223.57606887817383,224.26199913024902,231.4281463623047,231.77123069763184,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
3.83.58.39,50002,ssl,131.17575645446777,138.85092735290527,136.63196563720703,136.50989532470703,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,be23d2a5507ef3d56035315d1883a9baf6c94279d7a1c814b37eefa31ef1f886,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
49.12.38.161,50002,ssl,236.72914505004883,229.14481163024902,226.90129280090332,232.3000431060791,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.138.250.15,50001,tcp,136.47890090942383,137.92085647583008,140.69390296936035,137.34197616577148,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.89.238,50001,tcp,307.8451156616211,312.1352195739746,314.81385231018066,316.2508010864258,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.32.51.209,50001,tcp,219.35606002807617,223.038911819458,219.4998264312744,220.95203399658203,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
198.244.201.86,50001,tcp,218.4760570526123,220.5069065093994,217.58079528808594,219.82789039611816,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.221.221.16,50001,tcp,308.26807022094727,301.05113983154297,303.0891418457031,299.80993270874023,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.64.177.133,50001,tcp,303.17091941833496,302.1891117095947,302.2267818450928,299.5877265930176,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
209.38.172.84,50001,tcp,194.1549777984619,194.03481483459473,191.57719612121582,193.389892578125,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
135.181.31.178,50002,ssl,268.9950466156006,252.38585472106934,547.9109287261963,240.12088775634766,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.194.147.142,50001,tcp,303.2710552215576,300.3122806549072,304.3551445007324,302.4172782897949,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.96.220.189,50001,tcp,316.21599197387695,314.87321853637695,325.01721382141113,325.4680633544922,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
15.184.160.64,50002,ssl,302.2642135620117,305.46092987060547,320.27506828308105,332.5772285461426,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
151.241.227.111,50001,tcp,236.2370491027832,237.0750904083252,289.6730899810791,234.6937656402588,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
194.233.69.180,50001,tcp,348.64091873168945,355.27610778808594,343.14775466918945,344.97904777526855,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
84.234.98.29,50001,tcp,252.82001495361328,257.7219009399414,252.92110443115234,253.31521034240723,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.133.127.109,50001,tcp,159.33680534362793,155.2109718322754,155.1358699798584,158.39529037475586,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.18.66.115,50001,tcp,294.67272758483887,329.82802391052246,299.4041442871094,293.1950092315674,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.189.13.187,50001,tcp,311.80381774902344,330.31487464904785,311.4581108093262,314.1310214996338,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
148.251.87.112,50002,ssl,223.47402572631836,,225.68488121032715,,False,True,True,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,
34.87.227.41,50001,tcp,312.38389015197754,317.4750804901123,313.16494941711426,314.2547607421875,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
129.212.164.62,50001,tcp,194.3051815032959,194.65088844299316,192.67725944519043,192.7628517150879,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
104.198.149.61,50001,tcp,156.45289421081543,154.97612953186035,156.6638946533203,155.8687686920166,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
137.184.125.23,50001,tcp,194.62084770202637,193.20392608642578,197.91698455810547,193.56417655944824,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
159.69.189.9,50002,ssl,240.037202835083,236.27090454101562,234.72905158996582,251.83916091918945,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
23.138.36.32,50001,tcp,190.4010772705078,209.95497703552246,188.68184089660645,190.9949779510498,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.121.73.82,50001,tcp,155.7309627532959,155.04789352416992,154.10780906677246,157.32717514038086,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
159.69.244.130,50002,ssl,227.48279571533203,243.35193634033203,236.0057830810547,228.9128303527832,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
24.199.71.49,50001,tcp,193.5882568359375,193.3751106262207,191.9858455657959,191.17403030395508,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
3.98.183.7,50001,tcp,161.86189651489258,149.7211456298828,152.0671844482422,197.65996932983398,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.87.220.132,50001,tcp,311.7718696594238,317.9440498352051,312.76798248291016,318.89891624450684,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.32.48.56,50001,tcp,221.32110595703125,220.72815895080566,221.2381362915039,219.06375885009766,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
3.83.58.39,50002,ssl,134.79089736938477,134.97233390808105,134.68599319458008,134.41920280456543,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,be23d2a5507ef3d56035315d1883a9baf6c94279d7a1c814b37eefa31ef1f886,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.83.18.93,50002,ssl,214.1430377960205,212.95690536499023,213.8228416442871,209.33103561401367,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
188.214.30.78,50001,tcp,251.55401229858398,255.35202026367188,251.4629364013672,250.81992149353027,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.101.170.221,50001,tcp,350.9819507598877,353.3787727355957,354.3829917907715,353.1789779663086,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
137.184.244.174,50001,tcp,193.97401809692383,193.9840316772461,259.4771385192871,197.51596450805664,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.89.238,50001,tcp,311.10286712646484,312.25109100341797,312.8488063812256,314.61310386657715,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.128.81.215,50001,tcp,363.66820335388184,408.5073471069336,355.6509017944336,348.7710952758789,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,221.41528129577637,229.56204414367676,471.80676460266113,993.513822555542,True,True,True,ok,ok,ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
34.171.34.8,50001,tcp,156.8140983581543,155.11226654052734,161.70215606689453,156.52871131896973,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
198.244.201.86,50001,tcp,222.6848602294922,223.31786155700684,221.36402130126953,226.45092010498047,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.172.232.121,50001,tcp,156.88204765319824,154.34002876281738,155.2908420562744,154.80399131774902,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.238.228.147,50001,tcp,157.7150821685791,155.3041934967041,156.07523918151855,158.02597999572754,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.118.1.54,50001,tcp,230.33714294433594,229.56585884094238,229.01391983032227,229.51221466064453,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
143.198.108.195,50001,tcp,192.38615036010742,191.7121410369873,192.1379566192627,193.79711151123047,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.64.177.133,50001,tcp,302.6700019836426,301.19800567626953,307.6462745666504,300.5061149597168,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.136.176,50001,tcp,241.6679859161377,234.18092727661133,225.63576698303223,222.55682945251465,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
96.237.231.17,50002,ssl,154.88100051879883,155.8060646057129,157.88698196411133,156.58807754516602,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,12a47445feef11310f9d612f38d07ae06178e6dcaeea4d18e34517b2033168cd,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.197.22.214,50001,tcp,187.2098445892334,190.34910202026367,244.47107315063477,251.2493133544922,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.39.9.100,50001,tcp,208.31823348999023,206.20298385620117,206.45499229431152,209.2761993408203,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.101.39.54,50001,tcp,351.70698165893555,442.80433654785156,355.7000160217285,359.3578338623047,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
